        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              33379                  1                840.863372            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              33409                  1                540.751061            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              33733                  1                368.738964            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              33990                  1                647.918105           190.170718            0.000000             0.000000             0.000000      
        0.40               5.016308              34153                  1               -491.350950           -5.051307             0.000000             0.000000             0.000000      
        0.50               5.016308              34462                  2               -404.283405            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              34540                  2               -1228.716938           5.206560             0.000000             0.000000             0.000000      
        0.70               5.016308              34828                  2                567.887628            3.732344             0.000000             0.000000             0.000000      
        0.80               5.016308              35304                  1               -2451.861013           9.166389             0.000000             0.000000             0.000000      
        0.90               5.016308              35626                  2               -5561.999396           7.107661             1.150328             0.000000             0.000000      
        1.00               5.016308              36018                  3               -2654.655932           9.086304             0.000000             0.000000             0.000000      
        1.10               5.016308              36072                  1               -3041.333609           0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              35220                  1               -363.431412           347.680435            0.000000             0.000000             0.000000      
        1.30               5.016308              21645                  1               -1366.814639          770.309325            0.000000             0.000000             0.000000      
        1.40               5.016308              19814                  1               2036.068349          -345.191421           265.815504            0.000000             0.000000      
        1.50               5.016308              14563                  1                491.779368            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              16961                  4               -431.979927          2421.498926           280.090534           439.227352           543.242821     
        1.70               5.016308              24239                  4                251.724092          5056.529976          -184.199027           -43.127902           289.844850     
        1.80               5.016308              23071                  2               -249.329516          1454.337198           370.205196           85.949208             0.000000      
