        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.025009              62652                  1                467.155236            0.000000             0.000000             0.000000             0.000000      
        0.10               5.025009              63232                  1                562.193273            0.000000             0.000000             0.000000             0.000000      
        0.20               5.025009              63890                  4               3949.014352          -207.798882           -52.023805            0.000000             0.000000      
        0.30               5.025009              64134                  7                273.362116           97.141455            -4.535039            15.556978               nan         
        0.40               5.025009              64600                  5                501.117750           165.180332            7.580450            -58.957991              nan         
        0.50               5.025009              64187                  7                502.159008           196.444269           -96.051272           -37.269210              nan         
        0.60               5.025009              64128                  6                494.661297            2.060574            -95.095703            9.406315               nan         
        0.70               5.025009              63772                  9                539.739854           -36.713930          -266.024323           -50.995914              nan         
        0.80               5.025009              64128                  5                400.746232           79.376412            -24.716660           -26.598105              nan         
        0.90               5.025009              63484                  1               -409.285884           13.918535            12.885843             1.887523            62.328370      
        1.00               5.025009              63482                  2                -43.151683           -26.861289           -58.389022          -144.873011              nan         
        1.10               5.025009              63090                  1                532.993156           -14.179931           -27.428433           13.908345               nan         
        1.20               5.025009              63046                  13               503.819732           106.732192           22.574483            30.835955               nan         
        1.30               5.025009              63400                  3               -176.270812           63.260851            -13.510570           42.650123               nan         
        1.40               5.025009              63129                  2               -375.820954           29.217534            28.581076            11.237875               nan         
        1.50               5.025009              63383                  2                255.060085           -59.950144           82.308466            108.023809              nan         
        1.60               5.025009              63468                  6                619.685441           -63.548423           91.872501            -0.228775               nan         
        1.70               5.025009              62776                  3                389.735852           -36.228100           -32.621422           -76.437610              nan         
        1.80               5.025009              62934                  2                -31.321594           -10.657694           -43.107855           -41.293208              nan         
        1.90               5.025009              63086                  8               -392.782072          -508.228580           -37.459775            6.496771               nan         
        2.00               5.025009              63216                  4                207.596516           23.268458            -20.866906           44.354877               nan         
        2.10               5.025009              62959                  3                674.944168           -77.274505          -815.610921           23.503008               nan         
        2.20               5.025009              62779                  9                582.017718           -52.143947           -95.411988           -65.382292              nan         
        2.30               5.025009              63410                  12               707.941856          -1101.208450         -1209.119759          39.020003               nan         
        2.40               5.025009              62994                  6               2733.809316          -1122.005205         -127.193418          -101.396033              nan         
        2.50               5.025009              63152                  10               748.997086          -311.945514          -485.848326           39.888398               nan         
