        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.025009              71441                  1                595.811848            0.000000             0.000000             0.000000             0.000000      
        0.10               5.025009              72006                  1                657.109537           24.299479             0.000000             0.000000             0.000000      
        0.20               5.025009              72406                  3                629.200979           17.836591             0.000000             0.000000             0.000000      
        0.30               5.025009              72428                  5                584.921608            7.618477           -135.378774           83.555232            101.938433     
        0.40               5.025009              72022                  4                916.095903          -589.003826          -308.443139           124.338954              nan         
        0.50               5.025009              71899                  6               2974.601918          -105.015539           -75.709008           -15.684226            0.000000      
        0.60               5.025009              71238                  9               -3192.990995          32.748577            18.975933            55.566187               nan         
        0.70               5.025009              70970                  7               7711.776623           45.538962            -1.672910            -26.236595              nan         
        0.80               5.025009              70696                  10              -1182.759739          22.874758            -2.965457            -20.352461              nan         
        0.90               5.025009              70239                  3                548.928455          -180.377811           98.713933            20.895576               nan         
        1.00               5.025009              69867                  3                367.419920           -37.509632           -9.319904            13.547483               nan         
        1.10               5.025009              69928                  8                749.438797           58.489005            82.470109            15.785757               nan         
        1.20               5.025009              69895                  5                855.863813          -261.898863          -248.628671           -14.717415              nan         
        1.30               5.025009              69862                  7                684.503769          -247.912775          -147.576741           -58.330821              nan         
        1.40               5.025009              69551                  7                798.790137            7.000768             4.830089            -83.586099              nan         
        1.50               5.025009              69577                  11               671.258171           37.753076             5.896239            -28.703860              nan         
        1.60               5.025009              68891                  7               -239.829363           15.496559            20.395110            -40.151880              nan         
        1.70               5.025009              68827                  8                645.158983           -57.518750           -64.323840           10.736983               nan         
        1.80               5.025009              68627                  10               791.172650          -564.805989           100.941364           -30.663713              nan         
        1.90               5.025009              68664                  10               716.721666          -888.088889           73.690922            -82.520758              nan         
        2.00               5.025009              68055                  3               -235.317615          -325.200238           -8.365389            10.495693               nan         
        2.10               5.025009              68546                  4                638.872291          -280.947177           45.668380            -22.356450              nan         
        2.20               5.025009              68083                  9                589.406171            1.899351            -48.069634           -32.349144              nan         
        2.30               5.025009              67474                  15              -2091.169351         -421.726770          -891.957927           -32.988663              nan         
        2.40               5.025009              67805                  14               572.408275           -11.367182           -7.146290             4.780171               nan         
        2.50               5.025009              67097                  7                885.317181          -236.647251           30.936100            -35.310708              nan         
        2.60               5.025009              66992                  8                321.491452          -1054.870773         -191.300750           63.808444               nan         
        2.70               5.025009              66605                  9                854.599667           47.075749            44.996303            25.874731               nan         
        2.80               5.025009              66433                  8               1013.515882          -545.376402           117.218113           -79.379105              nan         
        2.90               5.025009              66039                  7               1043.953404          -927.278412           -4.735231            43.330365               nan         
        3.00               5.025009              65698                  11              1020.851487          -1325.123536          38.096876            52.506339               nan         
        3.10               5.025009              65451                  11              1100.819061          -950.535689           -34.025114           28.262294               nan         
        3.20               5.025009              65014                  10              1061.271527          -693.305899           25.597310            -51.638161              nan         
        3.30               5.025009              64984                  6               1086.688693          -269.448787           61.438316            -42.784484              nan         
