      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.025009         76704             1               1             11389           11503         131.159879       3.853634       871.276737      794.933142      21.048342        8.313546          830      
      0.10          5.025009         77445             1               1             10055           10105         131.326000       3.176269       888.501510      753.185872      18.517254        5.395607          772      
      0.20          5.025009         78222             1               1             10324           10365         134.815269       4.141796       985.271703      766.480260      21.472714        7.127446          876      
      0.30          5.025009         78817             1               1             11124           11214         138.092934       6.581426      1038.910839      787.334090      25.735646       12.654442          998      
      0.40          5.025009         79387             1               1             11120           11115         141.821011      10.170896       364.935944      750.663005      28.222951       12.594799          997      
      0.50          5.025009         79470             1               1             11720           11805         137.452913       8.844058      1099.813550      813.169391      24.938618       12.826837          1037     
      0.50          5.025009         79470             1               7               82              78          10.432095        3.738967       109.990951       0.000000       10.432095        3.738967           24      
      0.50          5.025009         79470             1               6               68              52          97.939144       56.811100       787.601022       0.000000       97.939144       56.811100           16      
      0.50          5.025009         79470             1               3               58              61           8.525671        1.816771       60.141998        0.000000        8.525671        1.816771           19      
      0.50          5.025009         79470             1               10              64              54           7.771311        1.877903       54.654162        0.000000        7.771311        1.877903           17      
      0.60          5.025009         79649             6               6             12397           12389         138.338327       9.054965      1072.469806      765.798468      26.471077       11.943825          1062     
      0.60          5.025009         79649             6               15             112             131          14.732366        6.898840       130.920892       0.000000       14.732366        6.898840           36      
      0.60          5.025009         79649             6               2               69              70          102.549658      57.753131       822.209998       0.000000       102.549658      57.753131           24      
      0.60          5.025009         79649             6               16              76              50           6.934961        2.361365       89.945875        0.000000        6.934961        2.361365           18      
      0.60          5.025009         79649             6               5               57              56           5.688328        2.312848       61.335630        0.000000        5.688328        2.312848           14      
      0.70          5.025009         79745             3               3             12574           12562         135.375133      21.139117      1105.558945      743.763918      23.862467       24.009544          1061     
      0.70          5.025009         79745             3               9              297             301           7.767872        1.167168       51.826534        0.000000        7.767872        1.167168           17      
      0.70          5.025009         79745             3               6               96             102          11.902695        2.225069       81.769116        0.000000       11.902695        2.225069           34      
      0.80          5.025009         79710             4               4             12254           12192         133.225904       4.287877       941.234019      759.411183      21.946256        7.895835          891      
      0.80          5.025009         79710             4               7              223             233           6.213728        1.180048       40.852389        0.000000        6.213728        1.180048           12      
      0.80          5.025009         79710             4               1              102              87          10.662136        3.827721       91.117484        0.000000       10.662136        3.827721           27      
      0.80          5.025009         79710             4               13              82              69           9.420440        4.019528       82.948209        0.000000        9.420440        4.019528           24      
      0.90          5.025009         79508             3               3             12722           12718         133.436455      10.808364       367.350110      757.222016      22.866480       15.013631          933      
      0.90          5.025009         79508             3               5              741             680          13.616651        2.451976       98.274804        0.000000       13.616651        2.451976           39      
      0.90          5.025009         79508             3               2              146             126          17.033026        7.616286       152.121214       0.000000       17.033026        7.616286           40      
      0.90          5.025009         79508             3               1               86              76          10.106588        2.232892       68.984620        0.000000       10.106588        2.232892           23      
      1.00          5.025009         79660             6               6             13019           13026         134.494230       6.865003       954.921661      793.642233      25.024247       12.722074          951      
      1.00          5.025009         79660             6               10             1265            1242         20.228241        4.138466       139.542167       0.000000       20.228241        4.138466           68      
      1.00          5.025009         79660             6               13             208             199           6.413981        3.538015       52.624252        0.000000        6.413981        3.538015           11      
      1.00          5.025009         79660             6               16              95              95          12.966779        5.242931       99.194505        0.000000       12.966779        5.242931           31      
      1.00          5.025009         79660             6               7               97              68           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           25      
      1.10          5.025009         79620             4               4             12245           12228         133.870960       4.572846       953.905448      757.553413      22.645373        8.260825          901      
      1.10          5.025009         79620             4               6              890             864          16.417324        3.417254       114.917119       0.000000       16.417324        3.417254           49      
      1.10          5.025009         79620             4               8               58              43           7.801628        1.690297       54.169191        0.000000        7.801628        1.690297           17      
      1.20          5.025009         79591             4               4             12312           12279         133.043183       4.617363       947.952327      761.290466      22.313782        9.040777          883      
      1.20          5.025009         79591             4               6              1071            1030         18.141474        0.972263       116.526028       0.000000       18.141474        0.972263           58      
      1.20          5.025009         79591             4               11              64              53          98.074320       58.051472       773.427818       0.000000       98.074320       58.051472           19      
